eha_ptid,fcdocket,hilarriid,nididfull,nidid,dam_name,longitude,latitude,state,huc,Pt_Own,OwType,Type,CH_MW,status,HILARRI_2021,EHA_FY2021,EHA_Annual_Capacity,EHA_Annual_CapacityFactor,EHA_Annual_Gross_Generation,ORNL_Retired_FY2020_revised,ORNL_US_Hydropower_DevelopmentPipeline_Data_FY2021,ORNL_CostofMitigatingEnvironmentalImpacts_FY2021,ORNL_Mitigation_Database,EHA_Annual_Net_Generation,hydrosource_id,uri,huc12_uri,comid,comid_uri
hc1553_p01,P-2545,2268,WA00039,WA00039,MONROE STREET DAM,-117.4254,47.66145,WA,1.70E+11,Avista Corp,Investor-Owned Utility,HY,14.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1000,https://geoconnex.us/ornl/hydrosource/dams1000,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1554_p01,P-2545,2267,WA00038,WA00038,UPPER FALLS CONTROL WORKS,-117.4136,47.663,WA,1.70E+11,Avista Corp,Investor-Owned Utility,HY,10,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1001,https://geoconnex.us/ornl/hydrosource/dams1001,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1555_p01,P-2545,2270,WA00068,WA00068,NINE MILE,-117.5431,47.7751,WA,1.70E+11,Avista Corp,Investor-Owned Utility,HY,37.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1002,https://geoconnex.us/ornl/hydrosource/dams1002,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1556_p01,P-2545,2275,WA00021,WA00021,LONG LAKE,-117.8387,47.8371,WA,1.70E+11,Avista Corp,Investor-Owned Utility,HY,70,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1003,https://geoconnex.us/ornl/hydrosource/dams1003,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1557_p01,P-2545,2272,ID00220,ID00220,POST FALLS MIDDLE CHANNEL,-116.9598,47.709,ID,1.70E+11,Avista Corp,Investor-Owned Utility,HY,14.5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1004,https://geoconnex.us/ornl/hydrosource/dams1004,https://geoconnex.us/nhdplusv2/huc12/1.70E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1558_p01,P-2546,1075,WI00760,WI00760,SANDSTONE RAPIDS,-88.0683,45.2333,WI,40301050408,Wisconsin Public Service Corp,Investor-Owned Utility,HY,3.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1005,https://geoconnex.us/ornl/hydrosource/dams1005,https://geoconnex.us/nhdplusv2/huc12/40301050408,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1559_p01,P-2547,717,VT00028,VT00028,HIGHGATE FALLS,-73.048,44.934,VT,41504070601,Village of Swanton,Publicly Owned Utility,HY,11.1,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1006,https://geoconnex.us/ornl/hydrosource/dams1006,https://geoconnex.us/nhdplusv2/huc12/41504070601,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1560_p01,P-2548,1227,NY01539,NY01539,GOULDTOWN - MILL 5 EAST CHANNEL,-75.3369,43.6132,NY,41501010602,Northbrook Lyons Falls LLC,Private Non-utility,HY,1,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1007,https://geoconnex.us/ornl/hydrosource/dams1007,https://geoconnex.us/nhdplusv2/huc12/41501010602,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1561_p01,P-2548,1226,NY01539,NY01539,GOULDTOWN - MILL 5 EAST CHANNEL,-75.3369,43.6132,NY,41501010602,Northbrook Lyons Falls LLC,Private Non-utility,HY,2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1008,https://geoconnex.us/ornl/hydrosource/dams1008,https://geoconnex.us/nhdplusv2/huc12/41501010602,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1562_p01,P-2548,1224,NY01503,NY01503,LYONS FALLS - MILL 3,-75.3579,43.6179,NY,41501010801,Northbrook Lyons Falls LLC,Private Non-utility,HY,5.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1009,https://geoconnex.us/ornl/hydrosource/dams1009,https://geoconnex.us/nhdplusv2/huc12/41501010801,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1563_p01,P-2550,1100,WI00813,WI00813,WEYAUWEGA,-88.93365,44.32464,WI,40302021810,N E W Hydro Inc,Private non-utility,HY,0.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,1010,https://geoconnex.us/ornl/hydrosource/dams1010,https://geoconnex.us/nhdplusv2/huc12/40302021810,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1564_p01,P-2551,1000,MI00157,MI00157,BUCHANAN,-86.3512,41.8391,MI,40500012603,Indiana Michigan Power Co,Investor-Owned Utility,HY,4.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1011,https://geoconnex.us/ornl/hydrosource/dams1011,https://geoconnex.us/nhdplusv2/huc12/40500012603,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1565_p01,P-2554,650,NY00143,NY00143,FEEDER DAM,-73.6662,43.2907,NY,20200030506,Erie Boulevard Hydropower LP,Wholesale Power Marketer,HY,5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1012,https://geoconnex.us/ornl/hydrosource/dams1012,https://geoconnex.us/nhdplusv2/huc12/20200030506,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1566_p01,P-2555,154,ME00103,ME00103,AUTOMATIC,-69.6436,44.5473,ME,10300032205,Central Maine Power Co,Investor-Owned Utility,HY,0.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,NA,1013,https://geoconnex.us/ornl/hydrosource/dams1013,https://geoconnex.us/nhdplusv2/huc12/10300032205,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1567_p01,P-2556,153,ME00102,ME00102,UNION GAS,-69.6527,44.5342,ME,10300032205,Messalonskee Stream Hydro LLC,Private Non-utility,HY,1.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1014,https://geoconnex.us/ornl/hydrosource/dams1014,https://geoconnex.us/nhdplusv2/huc12/10300032205,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1568_p01,P-2556,155,ME00104,ME00104,RICE RIPS,-69.6876,44.5647,ME,10300032205,Messalonskee Stream Hydro LLC,Private Non-utility,HY,1.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1015,https://geoconnex.us/ornl/hydrosource/dams1015,https://geoconnex.us/nhdplusv2/huc12/10300032205,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1569_p01,P-2556,156,ME00105,ME00105,OAKLAND,-69.7116,44.5475,ME,10300032205,Messalonskee Stream Hydro LLC,Private Non-utility,HY,2.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1016,https://geoconnex.us/ornl/hydrosource/dams1016,https://geoconnex.us/nhdplusv2/huc12/10300032205,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1570_p01,P-2558,670,VT00042,VT00042,HUNTINGTON FALLS,-73.1956,44.0707,VT,41504020307,Central Vermont Pub Serv Corp,Investor-Owned Utility,HY,5.7,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1017,https://geoconnex.us/ornl/hydrosource/dams1017,https://geoconnex.us/nhdplusv2/huc12/41504020307,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1571_p01,P-2558,658,VT00041,VT00041,PROCTOR,-73.0337,43.6625,VT,41504020109,Central Vermont Pub Serv Corp,Investor-Owned Utility,HY,6.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1018,https://geoconnex.us/ornl/hydrosource/dams1018,https://geoconnex.us/nhdplusv2/huc12/41504020109,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1572_p01,P-2558,671,VT00043,VT00043,BELDENS EAST,-73.1775,44.052,VT,41504020307,Central Vermont Pub Serv Corp,Investor-Owned Utility,HY,5.7,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1019,https://geoconnex.us/ornl/hydrosource/dams1019,https://geoconnex.us/nhdplusv2/huc12/41504020307,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1573_p01,P-2560,1081,WI00757,WI00757,POTATO RAPIDS,-87.7618,45.1145,WI,40301050604,Wisconsin Public Service Corp,Investor-Owned Utility,HY,1.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1020,https://geoconnex.us/ornl/hydrosource/dams1020,https://geoconnex.us/nhdplusv2/huc12/40301050604,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1574_p01,P-2561,1698,MO30205,MO30205,TUNNEL DAM,-92.8517,37.9383,MO,1.03E+11,Sho-Me Power Electric Coop,Cooperative,HY,3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1021,https://geoconnex.us/ornl/hydrosource/dams1021,https://geoconnex.us/nhdplusv2/huc12/1.03E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1575_p01,P-2566,963,MI00206,MI00206,WEBBER,-84.9025,42.953,MI,40500040710,Consumers Energy Co,Investor-Owned Utility,HY,4.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1022,https://geoconnex.us/ornl/hydrosource/dams1022,https://geoconnex.us/nhdplusv2/huc12/40500040710,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1576_p01,P-2567,1538,WI00730,WI00730,WISSOTA,-91.3403,44.9379,WI,70500050308,Northern States Power Co - Minnesota,Investor-Owned Utility,HY,39.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1023,https://geoconnex.us/ornl/hydrosource/dams1023,https://geoconnex.us/nhdplusv2/huc12/70500050308,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1577_p01,P-2568,888,NA,NA,NA,-83.8965,33.5704,GA,30701030502,"VC Porterdale Hydroelectric, LLC",Private Non-utility,HY,3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,1024,https://geoconnex.us/ornl/hydrosource/dams1024,https://geoconnex.us/nhdplusv2/huc12/30701030502,NA,https://geoconnex.us/nhdplusv2/comid/NA
